event_id,user_id,event_type,event_timestamp,device,channel,session_id
1735,743,view,2025-10-03 05:00:06,desktop,email,30a40784-610
1736,746,view,2025-10-03 22:45:11,mobile,email,073e03e5-fee
1737,747,view,2025-10-03 14:33:54,mobile,referral,6f86e4de-915
1738,748,view,2025-10-03 17:56:31,mobile,direct,bf04f6b5-c63
1739,752,view,2025-10-03 00:51:09,tablet,search,40dc0b7c-21a
1740,758,view,2025-10-03 01:48:06,mobile,search,a0f498f4-804
1741,771,view,2025-10-03 23:06:15,tablet,social,67dd84cd-5f8
1742,776,view,2025-10-03 18:09:49,mobile,search,03872934-098
1743,788,view,2025-10-03 09:50:28,mobile,social,c37646cf-2fe
1744,805,view,2025-10-03 08:00:00,mobile,search,277db200-2bd
1745,813,view,2025-10-03 10:20:20,mobile,direct,6f44aee8-89b
1746,822,view,2025-10-03 15:37:34,desktop,direct,09fc53e6-e7c
1747,828,view,2025-10-03 03:17:49,desktop,direct,332c0172-d45
1748,832,view,2025-10-03 01:09:36,desktop,search,756cd674-464
1749,833,view,2025-10-03 10:07:34,mobile,direct,22ead81f-785
1750,839,view,2025-10-03 19:39:33,mobile,search,3c52984f-7b2
1751,848,view,2025-10-03 07:20:53,tablet,search,87125d5b-f0a
1752,855,view,2025-10-03 15:46:53,mobile,email,15413ee6-d80
1753,862,view,2025-10-03 18:25:26,desktop,social,d2323f02-fa2
1754,863,view,2025-10-03 13:13:15,mobile,direct,6d56dd74-931
1755,864,view,2025-10-03 11:26:24,tablet,direct,1d956c23-cb4
1756,872,view,2025-10-03 14:29:46,desktop,direct,ef87ba79-545
1757,881,view,2025-10-03 22:18:10,tablet,referral,3d518f27-611
1758,882,view,2025-10-03 21:50:03,mobile,search,b52d7f52-b06
1759,883,view,2025-10-03 04:36:49,mobile,direct,e3bbdcf9-e64
1760,886,view,2025-10-03 23:38:19,mobile,email,ff7571b5-79c
1761,902,view,2025-10-03 20:42:19,desktop,search,fa5ec067-686
1762,908,view,2025-10-03 07:31:08,desktop,email,e16c8eef-1b0
1763,917,view,2025-10-03 13:03:16,mobile,direct,40c8ffb6-25a
1764,920,view,2025-10-03 17:04:06,mobile,search,e90a5d4e-c43
1765,932,view,2025-10-03 19:22:39,mobile,search,ea71bbca-011
1766,933,view,2025-10-03 10:13:54,desktop,email,4d591b0a-57c
1767,938,view,2025-10-03 05:45:46,mobile,email,157969be-86a
1768,939,view,2025-10-03 05:56:47,desktop,search,82bc11c8-fcb
1769,949,view,2025-10-03 23:57:09,mobile,direct,df89d5b5-847
1770,955,view,2025-10-03 07:20:03,mobile,search,60d1f0f6-588
1771,961,view,2025-10-03 03:13:57,tablet,referral,938ea3cc-207
1772,962,view,2025-10-03 02:23:32,mobile,search,86a419d7-774
1773,963,view,2025-10-03 08:26:50,mobile,social,08106fd2-61c
1774,979,view,2025-10-03 01:26:00,mobile,search,e164c396-81c
1775,982,view,2025-10-03 16:41:48,mobile,search,8f76f6d8-a77
1776,984,view,2025-10-03 02:08:48,desktop,search,cc0c4e74-2ef
1777,986,view,2025-10-03 19:22:54,mobile,social,d64ad564-6ba
1778,987,view,2025-10-03 17:39:54,desktop,email,a7a29087-2c8
1779,997,view,2025-10-03 05:07:44,mobile,search,66b648a1-0cc
1780,998,view,2025-10-03 08:52:23,desktop,search,632fe615-505
1781,1022,view,2025-10-03 08:33:58,desktop,search,9b95c9f8-1fe
1782,1023,view,2025-10-03 01:38:39,tablet,direct,45cfe18e-33d
1783,1038,view,2025-10-03 10:18:12,tablet,referral,a020c2cc-981
1784,1043,view,2025-10-03 02:09:57,mobile,search,d161c8a5-fe9
1785,1051,view,2025-10-03 14:24:47,mobile,social,7f4c2481-4e6
1786,1054,view,2025-10-03 20:42:37,desktop,social,d2053fa1-5c0
1787,1058,view,2025-10-03 00:50:58,mobile,social,9a276fcd-9f2
1788,1061,view,2025-10-03 20:42:57,mobile,referral,e4c77c23-358
1789,1064,view,2025-10-03 18:31:29,mobile,search,8421e65a-1c7
1790,1072,view,2025-10-03 21:32:37,mobile,email,9ecb76c8-41e
1791,1078,view,2025-10-03 07:34:18,mobile,direct,d505767b-174
1792,1106,view,2025-10-03 05:22:39,mobile,search,b91c87ff-96c
1793,1109,view,2025-10-03 03:35:14,mobile,social,3771da27-7ce
1794,1116,view,2025-10-03 02:05:36,desktop,direct,11d75165-d69
1795,1117,view,2025-10-03 15:17:51,mobile,social,62124449-9a5
1796,1118,view,2025-10-03 09:22:28,tablet,social,28c47ca8-f15
1797,1119,view,2025-10-03 10:57:28,mobile,social,ba636caa-4cc
1798,1123,view,2025-10-03 12:48:52,desktop,search,4a5b866d-6cb
1799,1127,view,2025-10-03 21:07:02,mobile,social,4197f839-e3b
1800,1142,view,2025-10-03 00:39:44,mobile,search,e8950780-f77
1801,1146,view,2025-10-03 12:18:32,mobile,social,926f5608-003
1802,1147,view,2025-10-03 21:12:03,mobile,search,09936667-8bf
1803,1150,view,2025-10-03 09:28:54,desktop,search,48e6ad62-03c
1804,1154,view,2025-10-03 23:06:22,desktop,search,60fc1f51-5b2
1805,1161,view,2025-10-03 16:42:00,mobile,direct,4a49fc9d-be6
1806,1162,view,2025-10-03 16:49:52,mobile,direct,b7b96b47-2ed
1807,1164,view,2025-10-03 19:55:23,mobile,direct,bef17e0b-4f7
1808,1165,view,2025-10-03 20:33:51,mobile,search,e15b8b1d-c87
1809,1172,view,2025-10-03 02:44:45,mobile,email,366d84a3-3d9
1810,1173,view,2025-10-03 05:11:40,tablet,direct,a0d11b55-ce6
1811,1174,view,2025-10-03 04:10:18,mobile,direct,0b590aac-d94
1812,1175,view,2025-10-03 15:51:01,desktop,search,3b800664-ef3
1813,1182,view,2025-10-03 08:42:02,desktop,social,80a23f46-c22
1814,1185,view,2025-10-03 13:54:33,desktop,direct,a45f6446-b45
1815,1195,view,2025-10-03 20:10:50,mobile,direct,76939b90-38d
1816,1210,view,2025-10-03 20:01:50,desktop,direct,30afae4b-505
1817,1211,view,2025-10-03 06:56:36,desktop,search,7679616a-3db
1818,1218,view,2025-10-03 19:15:45,mobile,direct,9c3da058-93b
1819,1225,view,2025-10-03 12:51:44,mobile,search,98ed56e7-3ec
1820,1235,view,2025-10-03 23:04:46,tablet,social,e283e835-2e7
1821,1236,view,2025-10-03 08:07:29,desktop,search,e72e20e8-ac5
1822,1247,view,2025-10-03 19:30:23,mobile,direct,6b79a8ff-206
1823,1249,view,2025-10-03 05:52:03,mobile,search,1815d632-32f
1824,1263,view,2025-10-03 09:11:35,mobile,search,6fa94515-ecb
1825,1267,view,2025-10-03 21:03:41,mobile,referral,b260a1e5-c6b
1826,1270,view,2025-10-03 16:43:05,mobile,search,a9c22fa4-bdf
1827,1278,view,2025-10-03 14:58:04,mobile,social,3a1567c1-e45
1828,1282,view,2025-10-03 01:28:11,desktop,social,0b1338a1-b56
1829,1283,view,2025-10-03 11:26:33,desktop,direct,14b84266-97e
1830,1297,view,2025-10-03 00:52:02,desktop,email,758f0f78-d91
1831,1298,view,2025-10-03 01:21:16,mobile,search,c3e04da7-000
1832,1300,view,2025-10-03 23:30:48,desktop,search,b72bb817-100
1833,1302,view,2025-10-03 20:44:20,mobile,direct,a4ed277e-b80
1834,1305,view,2025-10-03 15:52:27,mobile,direct,da6f8eac-e5d
1835,1310,view,2025-10-03 00:30:23,desktop,search,6cd1f26b-df2
1836,1315,view,2025-10-03 14:37:32,mobile,search,e42465e8-5c7
1837,1321,view,2025-10-03 16:10:04,mobile,search,6e161945-6d3
1838,1328,view,2025-10-03 13:59:42,mobile,search,7c3ae4e0-297
1839,1342,view,2025-10-03 02:53:07,mobile,search,fd73323b-a82
1840,1347,view,2025-10-03 14:12:55,desktop,search,02e5427b-c1a
1841,1355,view,2025-10-03 05:16:20,tablet,direct,d912dc56-3af
1842,1358,view,2025-10-03 06:43:44,desktop,search,77b19848-ddd
1843,1372,view,2025-10-03 01:58:41,desktop,search,2e1f8448-adb
1844,1376,view,2025-10-03 18:52:46,desktop,search,c941759b-c03
1845,1389,view,2025-10-03 20:24:50,desktop,direct,a167d10f-ecb
1846,1398,view,2025-10-03 03:18:01,mobile,direct,bafd6b5f-622
1847,1402,view,2025-10-03 22:54:13,tablet,direct,d3680657-8f7
1848,1405,view,2025-10-03 23:06:16,mobile,referral,7de3cf43-86f
1849,1406,view,2025-10-03 14:06:49,tablet,search,9b701ef1-e96
1850,1408,view,2025-10-03 21:33:41,mobile,direct,36118a2e-270
1851,1412,view,2025-10-03 06:24:57,desktop,direct,39a3f127-87e
1852,1421,view,2025-10-03 00:49:38,desktop,direct,4fb04956-49d
1853,1422,view,2025-10-03 01:12:12,tablet,search,0f9462f0-dc5
1854,1442,view,2025-10-03 23:46:13,desktop,direct,e831f227-6b9
1855,1443,view,2025-10-03 04:11:29,mobile,search,6b0a3a97-391
1856,1444,view,2025-10-03 15:46:44,mobile,search,6b6df37e-942
1857,1446,view,2025-10-03 17:59:12,mobile,social,be06b874-171
1858,1448,view,2025-10-03 06:31:24,mobile,search,15a7a5c1-523
1859,1460,view,2025-10-03 16:46:48,mobile,search,94ad8d49-931
1860,1461,view,2025-10-03 22:05:44,mobile,social,4de7a03c-6a9
1861,1468,view,2025-10-03 15:00:18,mobile,search,a9fe5952-6b4
1862,1471,view,2025-10-03 05:02:28,desktop,social,35918596-983
1863,1474,view,2025-10-03 01:03:50,desktop,search,03ad724a-d0f
1864,1482,view,2025-10-03 19:01:34,mobile,search,b129a79f-27f
1865,1498,view,2025-10-03 07:13:18,mobile,search,3142416a-8bd
1866,1506,view,2025-10-03 18:37:56,mobile,referral,91b047c9-284
1867,1507,view,2025-10-03 08:31:17,mobile,search,bb36c089-62a
1868,1527,view,2025-10-03 08:05:01,mobile,email,7f77cd65-635
1869,1535,view,2025-10-03 01:57:33,mobile,direct,4b7a856b-977
1870,1536,view,2025-10-03 01:34:30,mobile,search,58658e1e-aff
1871,1550,view,2025-10-03 02:51:21,mobile,email,232649be-316
1872,1566,view,2025-10-03 23:14:18,mobile,search,dfacecbb-db3
1873,1570,view,2025-10-03 14:49:01,mobile,referral,f2eabed8-b9d
1874,1574,view,2025-10-03 18:54:29,desktop,direct,9506276f-9e3
1875,1586,view,2025-10-03 02:59:16,desktop,email,2d03e49a-3f5
1876,1589,view,2025-10-03 18:04:35,mobile,search,a2096576-be8
1877,1597,view,2025-10-03 15:07:01,mobile,direct,4b6c3379-b78
1878,1608,view,2025-10-03 16:41:48,mobile,email,4730e053-74a
1879,1614,view,2025-10-03 18:08:43,mobile,direct,0042c7c0-2f7
1880,1618,view,2025-10-03 23:25:38,mobile,direct,2340eecb-32e
1881,1635,view,2025-10-03 04:44:08,mobile,direct,0473b176-e8b
1882,1639,view,2025-10-03 14:36:46,mobile,search,ae3c962e-9be
1883,1641,view,2025-10-03 02:44:36,mobile,referral,6ced97ae-8b6
1884,1660,view,2025-10-03 16:07:55,desktop,direct,9a789b8b-c20
1885,1662,view,2025-10-03 04:12:51,mobile,search,1f6c8543-5b0
1886,1665,view,2025-10-03 11:43:24,mobile,direct,dc60a793-073
1887,1667,view,2025-10-03 01:26:06,mobile,social,54ac2aab-8f2
1888,1698,view,2025-10-03 21:05:02,mobile,direct,c7996066-e43
1889,1699,view,2025-10-03 23:49:54,desktop,direct,d6f3de93-fff
1890,1700,view,2025-10-03 12:08:54,desktop,direct,77729fca-b40
1891,1709,view,2025-10-03 21:48:39,mobile,search,59ea156d-021
1892,1710,view,2025-10-03 17:54:01,desktop,email,a8269b8e-8e7
1893,1717,view,2025-10-03 12:31:18,mobile,search,29cf10ad-19e
1894,1718,view,2025-10-03 07:42:58,mobile,direct,20fcc657-62d
1895,1727,view,2025-10-03 21:22:06,mobile,search,afc59493-fc8
1896,1732,view,2025-10-03 05:48:44,desktop,social,1d51446b-6e7
1897,1734,view,2025-10-03 12:43:52,mobile,direct,fd3cc572-1a9
1898,1736,view,2025-10-03 18:24:03,mobile,direct,3fa452ec-703
1899,1740,view,2025-10-03 06:57:28,mobile,direct,344d308d-0b9
1900,1742,view,2025-10-03 09:06:55,desktop,social,fd43e92c-6be
1901,1744,view,2025-10-03 09:38:02,desktop,search,e2dd4491-b5e
1902,1752,view,2025-10-03 04:51:29,desktop,search,b616a402-a70
1903,1762,view,2025-10-03 16:27:14,desktop,direct,d96b4d45-3fe
1904,1763,view,2025-10-03 16:01:41,tablet,search,f07f9bec-46e
1905,1768,view,2025-10-03 04:42:31,desktop,referral,3cfbe0fd-578
1906,1773,view,2025-10-03 13:53:38,desktop,direct,504cd730-7c7
1907,1781,view,2025-10-03 03:10:52,tablet,email,88e5b94b-f67
1908,1793,view,2025-10-03 07:57:15,mobile,search,6169a180-48b
1909,1796,view,2025-10-03 07:45:33,desktop,direct,5a84310a-299
1910,1807,view,2025-10-03 09:36:21,desktop,search,fdb86ebe-449
1911,1809,view,2025-10-03 10:38:01,desktop,referral,d89e5aab-6d0
1912,1812,view,2025-10-03 05:53:07,desktop,search,5ec128a7-e16
1913,1814,view,2025-10-03 06:22:33,desktop,email,276dd27d-74d
1914,1818,view,2025-10-03 09:23:38,tablet,direct,65393f06-ba1
1915,1823,view,2025-10-03 06:51:42,mobile,search,8ea00b84-473
1916,1829,view,2025-10-03 01:44:38,mobile,email,760a2255-202
1917,1830,view,2025-10-03 12:22:46,mobile,referral,a84d93cd-9a1
1918,1831,view,2025-10-03 16:35:22,mobile,search,3ee75b49-15e
1919,1832,view,2025-10-03 05:00:36,mobile,search,3929fceb-403
1920,1842,view,2025-10-03 06:49:43,mobile,direct,c73da088-ff6
1921,1843,view,2025-10-03 19:30:44,mobile,direct,a317e40b-570
1922,1865,view,2025-10-03 02:37:56,desktop,direct,1e18b4ce-a16
1923,1866,view,2025-10-03 19:40:54,mobile,direct,139852d9-986
1924,1877,view,2025-10-03 10:43:47,desktop,direct,4a7fd992-c39
1925,1878,view,2025-10-03 12:37:21,desktop,search,1d7049b7-db8
1926,1886,view,2025-10-03 06:52:34,mobile,referral,bd98771b-525
1927,1896,view,2025-10-03 17:59:11,mobile,search,ba2e12fc-126
1928,1905,view,2025-10-03 05:32:59,desktop,search,e2c2bd1f-d50
1929,1910,view,2025-10-03 19:34:06,desktop,referral,c9bbdc61-b3c
1930,1913,view,2025-10-03 16:59:21,mobile,direct,aedd0511-9ea
1931,1914,view,2025-10-03 10:00:22,mobile,search,fee05bd5-6dc
1932,1917,view,2025-10-03 17:34:17,mobile,search,33ce700c-119
1933,1919,view,2025-10-03 01:14:13,mobile,direct,7c1c2422-30c
1934,1927,view,2025-10-03 14:19:35,mobile,social,70571062-cc3
1935,1930,view,2025-10-03 15:54:20,mobile,direct,e9a90706-2a6
1936,1941,view,2025-10-03 11:18:25,desktop,direct,08c5571f-f81
1937,1946,view,2025-10-03 15:30:33,tablet,direct,eb24ea1a-7a6
1938,1948,view,2025-10-03 15:00:29,desktop,referral,d7be6654-3cb
1939,1950,view,2025-10-03 01:09:37,tablet,social,53781b65-8f0
1940,1985,view,2025-10-03 19:09:25,desktop,search,9b540f5f-8db
1941,1987,view,2025-10-03 09:09:12,desktop,search,653cc57e-245
1942,1995,view,2025-10-03 19:35:14,mobile,search,805ded6d-04d
1943,2008,view,2025-10-03 22:01:49,mobile,search,c0398a28-3e4
1944,2026,view,2025-10-03 14:11:24,desktop,search,a15d3736-93d
1945,2032,view,2025-10-03 19:55:10,desktop,direct,41a1e33b-02e
1946,2040,view,2025-10-03 06:03:16,mobile,social,67ea26d8-75e
1947,2041,view,2025-10-03 13:59:08,mobile,direct,58d33894-4ca
1948,2042,view,2025-10-03 21:30:13,desktop,direct,ce82acec-f1b
1949,2044,view,2025-10-03 14:48:53,mobile,social,27366ed1-a34
1950,2052,view,2025-10-03 04:55:22,mobile,search,d0385fca-49e
1951,2053,view,2025-10-03 21:58:18,desktop,search,5a62e72f-0a0
1952,2056,view,2025-10-03 20:01:22,mobile,search,02d0d4b4-d46
1953,2061,view,2025-10-03 07:00:58,desktop,search,38125763-275
1954,2073,view,2025-10-03 03:15:06,desktop,social,7d9e483b-dd5
1955,2076,view,2025-10-03 08:02:23,mobile,social,0ee5da5f-c98
1956,2083,view,2025-10-03 17:52:04,mobile,search,ee5d5c19-6b2
1957,2085,view,2025-10-03 06:11:55,mobile,referral,34d24269-dac
1958,2092,view,2025-10-03 02:52:32,mobile,referral,cd6632aa-6cb
1959,2111,view,2025-10-03 09:34:57,desktop,search,bc2bfee0-6a2
1960,2123,view,2025-10-03 20:52:25,mobile,social,e6be788c-364
1961,2135,view,2025-10-03 12:29:34,mobile,search,c8aa0a29-342
1962,2136,view,2025-10-03 07:33:48,mobile,search,0e5b803b-102
1963,2143,view,2025-10-03 02:28:02,mobile,direct,6c720df7-f57
1964,2145,view,2025-10-03 04:31:08,mobile,search,726ddf94-177
1965,2156,view,2025-10-03 19:40:46,desktop,email,312ee098-e06
1966,2163,view,2025-10-03 06:47:43,mobile,social,45384475-690
1967,2168,view,2025-10-03 21:19:49,mobile,social,ddad863a-0f1
1968,2172,view,2025-10-03 23:52:20,mobile,direct,b7391d88-593
1969,2180,view,2025-10-03 13:41:54,desktop,search,400b6533-040
1970,2184,view,2025-10-03 02:43:47,mobile,direct,222d2909-b07
1971,2198,view,2025-10-03 21:14:34,desktop,search,b0dd52c5-c76
1972,2199,view,2025-10-03 09:11:02,mobile,search,08b97be9-6c8
1973,2205,view,2025-10-03 02:00:40,desktop,search,df9c0863-3b0
1974,2206,view,2025-10-03 00:26:25,mobile,search,965b9aaa-248
1975,2208,view,2025-10-03 14:35:32,tablet,search,8c21c169-438
1976,2209,view,2025-10-03 02:55:41,desktop,search,b35509a5-6e1
1977,2232,view,2025-10-03 01:30:27,desktop,direct,321c82af-d4e
1978,2247,view,2025-10-03 22:32:36,mobile,email,9625605e-487
1979,2253,view,2025-10-03 02:30:33,desktop,direct,16832f1f-b8e
1980,2256,view,2025-10-03 08:37:50,desktop,direct,0b796b34-4c6
1981,2262,view,2025-10-03 13:38:24,mobile,social,9cfbf3f8-3bd
1982,2264,view,2025-10-03 03:23:19,mobile,referral,a0725a94-d10
1983,2266,view,2025-10-03 03:32:56,desktop,social,65bb85e8-484
1984,2274,view,2025-10-03 06:18:47,mobile,direct,362a7061-705
