event_id,user_id,event_type,event_timestamp,device,channel,session_id
81,474,view,2025-10-01 10:06:57,mobile,direct,f7318771-f75
82,481,view,2025-10-01 21:15:14,mobile,search,0bc9bc22-84a
83,491,view,2025-10-01 14:30:49,mobile,email,1720b207-b09
84,495,view,2025-10-01 14:37:44,desktop,social,c1358a97-fc6
85,496,view,2025-10-01 02:27:13,mobile,search,7e0164d6-343
86,501,view,2025-10-01 16:50:58,mobile,search,c45febd4-160
87,503,view,2025-10-01 08:11:13,desktop,search,6493d8ef-1ce
88,524,view,2025-10-01 00:12:17,mobile,search,f21a1152-2fe
89,529,view,2025-10-01 12:57:27,mobile,direct,1c7efd32-d15
90,541,view,2025-10-01 17:47:34,mobile,search,d9899f3d-9b4
91,543,view,2025-10-01 00:21:39,desktop,email,6cc603c2-a35
92,554,view,2025-10-01 17:34:41,mobile,search,21de4f7a-97e
93,556,view,2025-10-01 18:17:55,mobile,email,f98ca6ac-104
94,559,view,2025-10-01 09:08:40,mobile,search,be6fb0aa-789
95,565,view,2025-10-01 15:13:56,desktop,search,22e1ab67-e21
96,573,view,2025-10-01 11:46:21,mobile,direct,7daba5cf-556
97,576,view,2025-10-01 23:36:11,tablet,social,335b87aa-e2c
98,584,view,2025-10-01 15:38:18,desktop,social,2dee709e-dea
99,588,view,2025-10-01 06:48:29,desktop,search,d5f9dcbf-801
100,595,view,2025-10-01 11:41:35,mobile,direct,55164273-eae
101,596,view,2025-10-01 14:18:44,mobile,direct,b01dc3f5-6bb
102,598,view,2025-10-01 18:35:09,desktop,search,b5dff65e-4bd
103,608,view,2025-10-01 20:10:18,mobile,search,3be8b23b-782
104,609,view,2025-10-01 07:05:32,mobile,search,c44bc5f3-803
105,612,view,2025-10-01 16:44:45,mobile,referral,0790f734-75b
106,620,view,2025-10-01 05:14:26,tablet,social,c5000dce-e64
107,621,view,2025-10-01 02:06:33,desktop,search,851313c4-106
108,623,view,2025-10-01 02:38:15,mobile,direct,68c3b536-ed8
109,631,view,2025-10-01 02:10:37,desktop,direct,a5cb3fca-ac4
110,633,view,2025-10-01 21:18:28,mobile,social,a368fdd7-82d
111,646,view,2025-10-01 05:11:20,desktop,social,bbe345e0-dab
112,652,view,2025-10-01 15:24:36,mobile,social,f858525f-131
113,655,view,2025-10-01 08:25:46,desktop,search,2c91b66a-28f
114,660,view,2025-10-01 06:30:12,mobile,direct,55f5fc83-34b
115,664,view,2025-10-01 08:33:24,mobile,referral,fc361fb4-142
116,668,view,2025-10-01 18:06:46,mobile,referral,0911f99f-c6b
117,669,view,2025-10-01 03:02:14,mobile,search,d1ecce9d-7e2
118,670,view,2025-10-01 08:32:03,desktop,direct,81ecae1e-168
119,678,view,2025-10-01 05:40:05,mobile,search,51b4fad0-7dc
120,686,view,2025-10-01 05:12:28,mobile,email,4159edae-f30
121,688,view,2025-10-01 19:39:26,mobile,search,0930acef-5df
122,694,view,2025-10-01 12:53:33,mobile,social,1a1a328a-23e
123,700,view,2025-10-01 06:12:34,mobile,direct,4ecd4065-472
124,703,view,2025-10-01 20:41:30,mobile,direct,f833892c-5cf
125,706,view,2025-10-01 04:49:48,mobile,direct,76abd5e8-968
126,707,view,2025-10-01 10:08:43,mobile,email,b06b0ac4-c1a
127,708,view,2025-10-01 16:01:33,mobile,search,9b80dd85-0ad
128,710,view,2025-10-01 09:55:32,tablet,social,6140a1cf-7cd
129,712,view,2025-10-01 11:34:06,desktop,direct,dcfe6b06-2f0
130,716,view,2025-10-01 05:50:21,mobile,referral,53e4ca40-8bd
131,723,view,2025-10-01 14:39:36,desktop,social,f1f2233f-532
132,730,view,2025-10-01 05:18:36,desktop,direct,7f795c6a-51f
133,734,view,2025-10-01 20:00:09,mobile,email,0450f997-efe
134,747,view,2025-10-01 21:17:00,desktop,direct,fd2c289a-bd7
135,748,view,2025-10-01 12:26:11,mobile,direct,63b9c2e4-b08
136,749,view,2025-10-01 07:59:16,desktop,direct,35a9560c-435
137,750,view,2025-10-01 22:56:44,mobile,email,2bed5725-38f
138,760,view,2025-10-01 00:48:39,mobile,email,fe8919fb-dde
139,761,view,2025-10-01 06:32:30,mobile,search,d332666b-d50
140,763,view,2025-10-01 10:08:44,tablet,social,86e0155b-ab4
141,767,view,2025-10-01 15:10:06,desktop,search,2e9b5e47-d8a
142,771,view,2025-10-01 19:06:59,mobile,social,25237aa4-195
143,772,view,2025-10-01 19:30:27,mobile,search,8e4e700f-f90
144,773,view,2025-10-01 06:26:52,mobile,search,9ccd0bf5-6e6
145,774,view,2025-10-01 11:08:38,mobile,search,22255a6f-aa0
146,776,view,2025-10-01 07:56:42,mobile,direct,94025175-8f7
147,779,view,2025-10-01 04:52:20,mobile,search,a2aa8540-831
148,793,view,2025-10-01 09:57:09,desktop,social,e7f5ad0a-fe0
149,800,view,2025-10-01 15:38:29,desktop,direct,994f289c-8c1
150,809,view,2025-10-01 18:10:03,mobile,referral,b6bfb7bb-514
151,813,view,2025-10-01 19:50:55,mobile,direct,34babdc8-977
152,824,view,2025-10-01 06:11:17,tablet,referral,91d2de0d-034
153,825,view,2025-10-01 16:34:33,desktop,direct,79368aa8-381
154,838,view,2025-10-01 04:54:36,desktop,direct,bbb225e7-62b
155,839,view,2025-10-01 11:54:04,tablet,search,a436d821-c56
156,848,view,2025-10-01 17:58:28,desktop,social,2cbb32d3-a06
157,858,view,2025-10-01 02:42:32,mobile,social,8688fb80-638
158,860,view,2025-10-01 22:39:08,mobile,direct,ef3d3343-2a4
159,862,view,2025-10-01 20:45:11,tablet,direct,3a2edc14-720
160,870,view,2025-10-01 11:17:50,mobile,search,15565347-109
161,872,view,2025-10-01 18:46:43,mobile,search,7d26a597-870
162,896,view,2025-10-01 08:44:38,mobile,social,0467853f-5fb
163,900,view,2025-10-01 07:20:39,desktop,direct,8734159f-1de
164,901,view,2025-10-01 09:39:07,tablet,search,041b8c3f-cda
165,902,view,2025-10-01 08:16:50,mobile,social,d6faee4b-106
166,903,view,2025-10-01 05:05:02,mobile,referral,253b5890-58e
167,909,view,2025-10-01 18:23:56,desktop,search,6c7dd676-da4
168,912,view,2025-10-01 17:54:27,mobile,direct,394010f1-37a
169,915,view,2025-10-01 09:40:41,mobile,direct,f5a44219-004
170,916,view,2025-10-01 12:25:13,tablet,search,a4c07d34-b9c
171,918,view,2025-10-01 13:45:46,mobile,search,786fa664-19e
172,920,view,2025-10-01 00:50:48,mobile,email,58326495-47b
173,928,view,2025-10-01 09:14:50,desktop,social,acb43f8b-001
174,929,view,2025-10-01 16:21:46,mobile,search,b886d3ce-444
175,937,view,2025-10-01 21:17:17,tablet,search,746066b5-c30
176,944,view,2025-10-01 08:16:18,mobile,search,bbb38a27-921
177,945,view,2025-10-01 07:37:05,mobile,direct,a60f11c2-49a
178,950,view,2025-10-01 23:09:48,mobile,direct,b81cea8e-69e
179,954,view,2025-10-01 16:09:36,mobile,search,dbc636fc-e19
180,961,view,2025-10-01 03:31:14,desktop,direct,f74bfde7-31e
181,965,view,2025-10-01 17:20:02,desktop,direct,76f26001-8f5
182,966,view,2025-10-01 09:10:53,tablet,direct,940a53b3-0a9
183,972,view,2025-10-01 03:19:17,mobile,direct,1e9b6b2d-334
184,979,view,2025-10-01 20:10:44,desktop,direct,47fafd6f-4ed
185,983,view,2025-10-01 14:53:36,mobile,search,38ca9e7b-fa1
186,984,view,2025-10-01 04:57:09,desktop,search,078ced06-513
187,996,view,2025-10-01 01:37:17,desktop,search,68841846-552
188,1002,view,2025-10-01 17:49:01,mobile,search,f3aa5102-f31
189,1011,view,2025-10-01 04:10:32,mobile,referral,d9eadfc5-ffc
190,1013,view,2025-10-01 07:19:12,mobile,direct,d71082b5-086
191,1014,view,2025-10-01 08:23:35,mobile,search,7e6a5060-d8b
192,1016,view,2025-10-01 15:38:39,tablet,direct,757f343b-347
193,1021,view,2025-10-01 20:44:02,mobile,search,0584ef9a-188
194,1025,view,2025-10-01 11:27:27,mobile,referral,32ed0dfb-3a7
195,1027,view,2025-10-01 11:57:28,mobile,social,fae65ca1-db7
196,1030,view,2025-10-01 20:58:52,desktop,search,12a89886-f1f
197,1037,view,2025-10-01 18:31:54,mobile,search,23ff9635-28e
198,1039,view,2025-10-01 09:48:39,mobile,search,195be9a3-625
199,1050,view,2025-10-01 04:27:05,mobile,direct,edd60665-fbf
200,1084,view,2025-10-01 02:43:00,desktop,search,c2e4f18e-4f9
201,1092,view,2025-10-01 06:18:26,mobile,search,463c369b-d67
202,1096,view,2025-10-01 11:55:16,desktop,search,81319a32-855
203,1097,view,2025-10-01 20:58:23,mobile,direct,ae5c0dd7-459
204,1099,view,2025-10-01 08:34:16,mobile,social,7f6eb7e3-e69
205,1100,view,2025-10-01 02:32:59,mobile,direct,cf8afa07-df1
206,1104,view,2025-10-01 10:43:43,mobile,direct,25ee502a-302
207,1105,view,2025-10-01 04:53:07,mobile,search,f9cb3f4c-b98
208,1108,view,2025-10-01 06:35:33,mobile,direct,7b847445-2f6
209,1121,view,2025-10-01 01:06:15,mobile,social,700e1704-2df
210,1123,view,2025-10-01 21:47:35,mobile,search,f0920b19-8b8
211,1125,view,2025-10-01 20:52:18,mobile,social,67322b2c-dc5
212,1127,view,2025-10-01 12:37:43,desktop,search,d4aa82b1-283
213,1146,view,2025-10-01 11:42:34,mobile,social,7e734baa-49d
214,1147,view,2025-10-01 21:01:16,desktop,email,05c7d95a-027
215,1161,view,2025-10-01 08:00:30,desktop,search,94bde34e-1be
216,1168,view,2025-10-01 20:02:06,mobile,search,3ddd64d7-d4b
217,1171,view,2025-10-01 12:59:05,desktop,email,6b1abfbd-1a6
218,1175,view,2025-10-01 08:30:09,mobile,direct,53891268-809
219,1191,view,2025-10-01 04:50:01,mobile,search,6603f33b-196
220,1196,view,2025-10-01 07:42:09,mobile,direct,48b6e5b4-e03
221,1197,view,2025-10-01 12:32:47,mobile,direct,0d105cda-886
222,1203,view,2025-10-01 15:56:31,mobile,direct,205d5116-9e2
223,1207,view,2025-10-01 16:09:31,mobile,search,214d5898-283
224,1213,view,2025-10-01 01:50:47,mobile,social,8ec9e5e1-493
225,1216,view,2025-10-01 05:51:46,mobile,search,66a724eb-7d9
226,1217,view,2025-10-01 01:40:15,mobile,email,72e1dbe8-a48
227,1219,view,2025-10-01 05:58:26,mobile,search,3cefdd53-6ec
228,1226,view,2025-10-01 06:41:07,mobile,referral,6645d7df-959
229,1229,view,2025-10-01 00:34:16,mobile,referral,2e2dfe52-b97
230,1233,view,2025-10-01 08:08:48,mobile,social,a14e55cc-ae3
231,1239,view,2025-10-01 21:35:12,mobile,referral,8aed2767-5e7
232,1242,view,2025-10-01 14:40:32,desktop,social,7b64358d-0b5
233,1243,view,2025-10-01 11:52:51,desktop,email,bdc6f70b-106
234,1246,view,2025-10-01 12:55:15,mobile,direct,f5d24ac7-422
235,1255,view,2025-10-01 17:55:38,desktop,search,bc37a762-513
236,1261,view,2025-10-01 19:04:10,mobile,social,856ae8b3-d07
237,1263,view,2025-10-01 21:56:18,mobile,search,105cb20a-900
238,1273,view,2025-10-01 11:09:11,desktop,social,e2c0f6e3-6bb
239,1274,view,2025-10-01 00:27:09,mobile,email,853a65b9-c9c
240,1275,view,2025-10-01 23:11:03,tablet,search,eaae051b-a68
241,1280,view,2025-10-01 07:49:15,mobile,social,5f1c18d9-67c
242,1283,view,2025-10-01 05:04:48,mobile,direct,1359a310-04c
243,1289,view,2025-10-01 14:03:08,mobile,search,556b948d-1a3
244,1303,view,2025-10-01 10:01:25,mobile,search,30011bfd-b2c
245,1306,view,2025-10-01 03:07:31,mobile,direct,a7947403-da6
246,1309,view,2025-10-01 07:06:14,mobile,search,156332fc-f19
247,1316,view,2025-10-01 02:40:23,desktop,search,506bdd89-624
248,1317,view,2025-10-01 15:11:55,mobile,direct,3b9f2817-65b
249,1322,view,2025-10-01 01:42:03,mobile,social,43e9e4c5-e71
250,1327,view,2025-10-01 00:51:01,mobile,search,89643854-7c1
251,1331,view,2025-10-01 10:51:35,desktop,search,3c0bb7ea-a65
252,1333,view,2025-10-01 16:33:38,mobile,direct,eafea45c-576
253,1338,view,2025-10-01 07:54:11,mobile,email,1ec96f4c-01f
254,1339,view,2025-10-01 22:44:57,tablet,social,035bf329-e0f
255,1342,view,2025-10-01 22:37:23,mobile,direct,e32dbd55-2c2
256,1344,view,2025-10-01 09:40:14,mobile,direct,e8072e7d-42e
257,1346,view,2025-10-01 23:39:01,desktop,social,5830ce99-56d
258,1350,view,2025-10-01 21:21:08,desktop,search,719ad001-a31
259,1356,view,2025-10-01 10:30:32,mobile,direct,067ad8de-8f3
260,1360,view,2025-10-01 02:37:25,mobile,search,16579aa0-4f8
261,1363,view,2025-10-01 09:18:10,desktop,search,a9c8d414-b91
262,1365,view,2025-10-01 08:16:07,mobile,social,6a5a732c-2f7
263,1367,view,2025-10-01 12:47:37,tablet,direct,d1efe7ba-910
264,1372,view,2025-10-01 22:25:46,mobile,search,7fd966c4-6bd
265,1382,view,2025-10-01 20:18:20,mobile,direct,46c51149-aab
266,1386,view,2025-10-01 11:24:03,mobile,referral,9a5df34a-3fd
267,1405,view,2025-10-01 07:45:46,desktop,social,a228544a-eee
268,1425,view,2025-10-01 10:09:47,desktop,social,c4545d04-b20
269,1430,view,2025-10-01 00:56:04,desktop,social,77e62f86-385
270,1431,view,2025-10-01 19:24:14,tablet,search,d310a691-6f7
271,1438,view,2025-10-01 15:34:48,mobile,referral,0de2f986-e5d
272,1439,view,2025-10-01 21:23:35,mobile,direct,6e611941-237
273,1445,view,2025-10-01 02:03:18,desktop,social,d60db615-74d
274,1452,view,2025-10-01 00:40:52,desktop,direct,e26cecdb-25b
275,1454,view,2025-10-01 09:13:13,desktop,search,5065675e-410
276,1459,view,2025-10-01 22:03:21,desktop,search,380e33b1-7ca
277,1460,view,2025-10-01 07:02:25,mobile,social,cb200576-918
278,1464,view,2025-10-01 23:51:35,mobile,social,4b13503d-8d2
279,1471,view,2025-10-01 20:38:55,tablet,search,18790a26-a9f
280,1482,view,2025-10-01 16:26:36,mobile,search,567615b2-9ce
281,1495,view,2025-10-01 06:24:13,mobile,referral,9a68d3ca-8f3
282,1503,view,2025-10-01 23:07:00,desktop,direct,a7f348c9-612
283,1508,view,2025-10-01 01:23:35,mobile,social,f74158ad-6f0
284,1519,view,2025-10-01 02:24:17,desktop,search,a77a0666-2a7
285,1521,view,2025-10-01 14:11:56,mobile,search,f1b67b78-1d6
286,1522,view,2025-10-01 06:05:51,desktop,direct,920983c7-450
287,1525,view,2025-10-01 07:22:01,mobile,search,86345d8d-815
288,1532,view,2025-10-01 15:07:11,mobile,direct,9eaa94d7-14d
289,1533,view,2025-10-01 02:58:51,mobile,direct,c900774e-18e
290,1544,view,2025-10-01 05:12:24,mobile,direct,8f0f4e9f-dfd
291,1573,view,2025-10-01 17:31:34,mobile,search,39e42bd0-875
292,1574,view,2025-10-01 05:07:03,mobile,search,d3a273eb-ef9
293,1578,view,2025-10-01 04:52:48,mobile,social,486b7983-63a
294,1591,view,2025-10-01 13:10:11,mobile,direct,daa0642c-05f
295,1599,view,2025-10-01 01:05:34,mobile,search,19c6d134-241
296,1602,view,2025-10-01 21:22:25,mobile,search,98d87184-e24
297,1609,view,2025-10-01 02:16:12,desktop,search,b41dfd29-19f
298,1610,view,2025-10-01 07:35:58,mobile,social,879cbeaf-971
299,1612,view,2025-10-01 18:25:13,desktop,search,3a1f4d4f-bce
300,1628,view,2025-10-01 05:29:23,desktop,email,96388c07-4ef
301,1632,view,2025-10-01 13:31:13,desktop,search,6ad9001f-b04
302,1636,view,2025-10-01 23:53:17,desktop,search,fea5501c-d74
303,1643,view,2025-10-01 18:52:55,mobile,search,2711d394-40e
304,1660,view,2025-10-01 02:10:04,desktop,social,b7245921-d0c
305,1661,view,2025-10-01 13:13:14,mobile,referral,dd3e795d-1a2
306,1664,view,2025-10-01 21:52:28,desktop,search,200908aa-d7d
307,1666,view,2025-10-01 18:45:25,desktop,social,7371072b-dca
308,1669,view,2025-10-01 20:23:24,mobile,direct,c0766389-a87
309,1671,view,2025-10-01 06:50:04,mobile,email,fd5a5a59-88a
310,1674,view,2025-10-01 06:08:55,mobile,direct,17ed0757-623
311,1694,view,2025-10-01 10:31:58,desktop,direct,deed7890-86d
312,1704,view,2025-10-01 14:07:29,mobile,direct,2da6e9d7-486
313,1727,view,2025-10-01 08:34:07,mobile,referral,1a456f02-e28
314,1729,view,2025-10-01 12:09:34,mobile,email,fc88591b-18a
315,1730,view,2025-10-01 16:51:49,mobile,email,7f7bb28a-58f
316,1734,view,2025-10-01 02:58:00,tablet,email,54ceb853-3ec
317,1735,view,2025-10-01 15:17:17,desktop,search,04f37831-f3d
318,1755,view,2025-10-01 16:21:54,mobile,referral,17960e4a-37f
319,1758,view,2025-10-01 07:18:29,mobile,referral,8a00d08b-46b
320,1764,view,2025-10-01 02:52:29,mobile,search,a35f8513-a80
321,1767,view,2025-10-01 20:51:19,mobile,direct,3364f9f5-076
322,1788,view,2025-10-01 16:53:40,desktop,search,cde0f95d-c7c
323,1791,view,2025-10-01 20:49:56,mobile,referral,434e5246-2a7
324,1794,view,2025-10-01 09:35:53,mobile,email,25217bff-419
325,1795,view,2025-10-01 07:55:25,desktop,email,011a093e-747
326,1803,view,2025-10-01 01:39:08,desktop,referral,0ad6fec5-2e1
327,1809,view,2025-10-01 04:01:38,mobile,email,b3f2a70f-361
328,1810,view,2025-10-01 05:16:31,mobile,social,1011769f-c7a
329,1811,view,2025-10-01 16:36:30,mobile,social,475c5ae4-f1b
330,1815,view,2025-10-01 02:07:40,desktop,direct,6f5ad6aa-b69
331,1820,view,2025-10-01 07:17:25,tablet,search,4f50816d-e9b
332,1823,view,2025-10-01 00:03:58,mobile,search,53eb6351-267
333,1828,view,2025-10-01 05:32:00,mobile,email,aa18cfd6-5be
334,1833,view,2025-10-01 12:57:39,desktop,search,b435dd42-f65
335,1835,view,2025-10-01 20:47:54,desktop,direct,9aa5c7a3-b50
336,1836,view,2025-10-01 11:48:37,tablet,direct,ede37a99-04a
337,1838,view,2025-10-01 21:04:45,mobile,search,3ac112e6-f75
338,1840,view,2025-10-01 12:52:30,mobile,search,8bfce195-ba2
339,1842,view,2025-10-01 21:26:19,mobile,search,4c58d300-208
340,1843,view,2025-10-01 07:51:14,mobile,direct,c33dcea3-6c6
341,1848,view,2025-10-01 12:30:13,mobile,search,b0de2341-64a
342,1850,view,2025-10-01 11:05:13,mobile,direct,c9c1d65b-da2
343,1855,view,2025-10-01 12:43:39,mobile,search,b6f9c0a3-df0
344,1859,view,2025-10-01 22:49:28,desktop,search,1d71c828-fc9
345,1868,view,2025-10-01 21:37:37,mobile,search,4c48e3ba-e8f
346,1869,view,2025-10-01 18:01:50,desktop,search,2f046a18-253
347,1873,view,2025-10-01 06:31:25,mobile,direct,b77f6620-045
348,1875,view,2025-10-01 00:47:40,desktop,email,5bacd10e-53c
349,1878,view,2025-10-01 13:51:15,mobile,search,5016773d-65f
350,1879,view,2025-10-01 04:08:39,desktop,direct,0b706b77-3d4
351,1885,view,2025-10-01 20:32:27,mobile,direct,02c8aa03-043
352,1890,view,2025-10-01 02:39:46,mobile,search,ea1c40ee-d76
353,1902,view,2025-10-01 14:26:26,desktop,direct,5016df7c-f32
354,1903,view,2025-10-01 06:24:15,mobile,direct,29e40366-ff8
355,1908,view,2025-10-01 09:41:30,mobile,search,eb3b71e4-7e7
356,1912,view,2025-10-01 17:31:21,desktop,search,3bc4728b-ba7
357,1913,view,2025-10-01 08:00:07,desktop,search,b8d6b633-3c6
358,1915,view,2025-10-01 23:52:00,mobile,social,bbd30c9f-876
359,1916,view,2025-10-01 13:06:17,mobile,direct,f9f8df3a-9c6
360,1917,view,2025-10-01 19:03:45,mobile,referral,a90454f3-075
361,1923,view,2025-10-01 03:57:22,mobile,direct,e558229e-d39
362,1928,view,2025-10-01 15:38:37,tablet,search,443746f7-958
363,1931,view,2025-10-01 11:06:18,mobile,direct,19824f7e-cce
364,1936,view,2025-10-01 04:33:53,mobile,email,a57195c5-0b3
365,1937,view,2025-10-01 09:14:42,tablet,search,9158e90a-e0f
366,1938,view,2025-10-01 21:15:19,mobile,direct,83099702-2a4
367,1940,view,2025-10-01 12:06:18,desktop,search,75ba3fbc-a57
368,1942,view,2025-10-01 19:30:07,mobile,direct,d6d12490-849
369,1958,view,2025-10-01 06:42:13,mobile,social,9569c852-e43
370,1962,view,2025-10-01 13:58:37,mobile,search,51bf6b1b-f7a
371,1965,view,2025-10-01 18:19:10,mobile,direct,1824ce96-207
372,1969,view,2025-10-01 16:33:32,mobile,search,e51f63f2-a67
373,1970,view,2025-10-01 18:01:13,mobile,direct,dee337c7-85b
374,1974,view,2025-10-01 17:13:22,mobile,social,3bc8a97e-3f0
375,1975,view,2025-10-01 14:35:08,mobile,search,e7d4ff7a-080
376,1980,view,2025-10-01 10:39:39,mobile,search,4a975d36-2fb
377,1996,view,2025-10-01 04:13:51,mobile,referral,84856e98-c4c
378,2002,view,2025-10-01 11:26:03,mobile,search,f1b06721-4a4
379,2007,view,2025-10-01 08:47:56,desktop,referral,60b27215-54c
380,2009,view,2025-10-01 23:44:43,mobile,search,426ef3b2-a0f
381,2013,view,2025-10-01 15:25:35,mobile,direct,a680c093-7be
382,2014,view,2025-10-01 12:48:30,desktop,search,e718d9e0-fdd
383,2016,view,2025-10-01 13:02:58,mobile,social,c7f07fd3-d98
384,2025,view,2025-10-01 20:06:09,desktop,search,784f2249-848
385,2027,view,2025-10-01 01:19:12,desktop,direct,614d906c-757
386,2028,view,2025-10-01 06:48:27,mobile,direct,a20d9a00-f95
387,2037,view,2025-10-01 23:48:25,mobile,social,5367ff22-331
388,2039,view,2025-10-01 11:31:35,tablet,search,bbee31e4-10e
389,2048,view,2025-10-01 16:54:46,mobile,search,85019cdb-524
390,2073,view,2025-10-01 19:35:59,desktop,direct,560fb7b6-8b0
391,2075,view,2025-10-01 00:16:22,mobile,social,bfbf0a02-cd7
392,2095,view,2025-10-01 22:10:41,mobile,referral,0fd96a1a-9a3
393,2096,view,2025-10-01 04:29:06,mobile,direct,4a169e19-cc2
