event_id,user_id,event_type,event_timestamp,device,channel,session_id
869,347,view,2025-10-02 04:22:52,mobile,referral,584090bd-c86
870,354,view,2025-10-02 18:07:50,desktop,email,ae096d0c-dee
871,363,view,2025-10-02 21:09:29,desktop,direct,9c820d4b-bd1
872,365,view,2025-10-02 06:31:32,desktop,email,7ff38b9c-d51
873,375,view,2025-10-02 15:16:19,mobile,referral,327b5a8a-4e8
874,376,view,2025-10-02 13:58:58,desktop,search,a199380e-ff9
875,385,view,2025-10-02 17:55:51,desktop,search,40aa8d71-4e7
876,386,view,2025-10-02 10:14:15,mobile,social,278d5f4e-728
877,390,view,2025-10-02 01:43:48,mobile,search,2f944f59-ecd
878,392,view,2025-10-02 18:59:27,tablet,referral,42dcf364-583
879,393,view,2025-10-02 05:34:05,desktop,search,fb5d291f-54d
880,403,view,2025-10-02 23:14:28,tablet,social,94a5f770-845
881,409,view,2025-10-02 21:16:31,desktop,social,aedccf1e-d5b
882,410,view,2025-10-02 06:45:18,mobile,search,f486a2d5-501
883,418,view,2025-10-02 16:14:18,mobile,email,c013d0dd-3da
884,421,view,2025-10-02 03:49:55,mobile,search,a2284fcb-875
885,423,view,2025-10-02 23:39:44,tablet,search,d45e0c37-99e
886,424,view,2025-10-02 15:08:44,mobile,direct,e7bba59e-3c3
887,432,view,2025-10-02 06:02:27,mobile,search,8c7d75b1-0e5
888,436,view,2025-10-02 13:09:33,desktop,social,2f0f894e-df2
889,437,view,2025-10-02 08:46:00,desktop,referral,dfeb196d-a1d
890,457,view,2025-10-02 03:08:02,mobile,direct,9510cebe-c75
891,464,view,2025-10-02 09:23:51,mobile,search,2f804829-053
892,475,view,2025-10-02 17:31:13,mobile,direct,26ed932d-9bb
893,476,view,2025-10-02 06:24:03,mobile,social,7ccef7f3-119
894,477,view,2025-10-02 18:08:42,desktop,referral,e0cdfaa6-d19
895,490,view,2025-10-02 14:41:40,mobile,search,85c422f0-acf
896,496,view,2025-10-02 05:48:49,desktop,search,55d1a95f-ebc
897,498,view,2025-10-02 09:51:40,desktop,search,fd40adf8-faa
898,500,view,2025-10-02 00:31:12,desktop,direct,74d2a756-375
899,504,view,2025-10-02 10:24:48,mobile,social,4fb6ef60-c4f
900,510,view,2025-10-02 18:45:05,mobile,search,bf5b635d-0e2
901,516,view,2025-10-02 07:04:20,mobile,search,96252c0d-ec3
902,518,view,2025-10-02 03:22:35,mobile,email,906c55a8-9e3
903,524,view,2025-10-02 03:17:50,desktop,social,50346aeb-976
904,543,view,2025-10-02 01:01:57,mobile,social,4cff1254-1bd
905,546,view,2025-10-02 00:22:54,desktop,referral,b04d096e-5a7
906,549,view,2025-10-02 06:03:46,mobile,referral,856656c1-da1
907,555,view,2025-10-02 20:36:55,mobile,search,af290b3e-4e8
908,565,view,2025-10-02 03:43:47,tablet,direct,dd20448d-6b9
909,567,view,2025-10-02 17:54:02,mobile,search,a444ec7d-704
910,571,view,2025-10-02 09:38:28,mobile,social,207dd4e9-bdf
911,586,view,2025-10-02 06:44:31,mobile,direct,e0ce91ff-2cc
912,592,view,2025-10-02 17:39:32,mobile,direct,d705a272-7e2
913,606,view,2025-10-02 04:37:11,desktop,direct,41f60bb4-598
914,610,view,2025-10-02 05:31:27,mobile,social,aba8ad8a-21b
915,614,view,2025-10-02 07:00:59,mobile,search,19f9b464-a04
916,616,view,2025-10-02 16:06:27,mobile,search,4dec3f79-d60
917,618,view,2025-10-02 13:47:10,desktop,direct,250f6037-449
918,624,view,2025-10-02 05:19:04,mobile,social,6391b222-52f
919,625,view,2025-10-02 21:43:11,mobile,search,3bc68415-5f0
920,632,view,2025-10-02 13:37:40,mobile,direct,86147e8d-b34
921,633,view,2025-10-02 15:18:12,mobile,search,2c180ad9-f15
922,636,view,2025-10-02 05:47:16,mobile,search,376a62b6-014
923,645,view,2025-10-02 18:35:04,mobile,search,d53010ab-5f6
924,648,view,2025-10-02 12:20:56,mobile,search,723a6b54-ea8
925,650,view,2025-10-02 10:06:20,mobile,direct,4905a04b-f61
926,654,view,2025-10-02 21:35:35,mobile,social,97e86d96-62c
927,655,view,2025-10-02 03:12:49,tablet,direct,4d7075b2-8d4
928,658,view,2025-10-02 08:39:42,desktop,direct,8eeba1ce-74d
929,661,view,2025-10-02 21:50:51,mobile,social,f34437bd-9fa
930,680,view,2025-10-02 06:00:49,mobile,social,03c5ae0d-478
931,688,view,2025-10-02 23:15:31,desktop,direct,7b64c902-5a5
932,692,view,2025-10-02 07:30:03,desktop,direct,2d3c3240-22b
933,702,view,2025-10-02 04:35:51,mobile,social,62960820-4d7
934,704,view,2025-10-02 06:37:06,desktop,social,39e0fa0e-1a6
935,712,view,2025-10-02 06:52:09,mobile,search,ef97be61-595
936,716,view,2025-10-02 14:21:36,mobile,search,9a911ae5-b79
937,725,view,2025-10-02 01:04:28,tablet,direct,66150c02-ba5
938,726,view,2025-10-02 11:27:54,desktop,search,b9b99094-f44
939,728,view,2025-10-02 10:45:18,desktop,direct,d39c7935-c58
940,731,view,2025-10-02 08:59:13,mobile,search,1d450981-23d
941,732,view,2025-10-02 11:34:42,mobile,direct,a22c1b89-463
942,737,view,2025-10-02 08:30:53,mobile,search,709fa6a8-c49
943,745,view,2025-10-02 03:55:41,mobile,search,9b38fbb3-6fc
944,747,view,2025-10-02 03:12:17,mobile,search,c94fa30f-150
945,751,view,2025-10-02 08:26:41,mobile,direct,12db9c23-7ca
946,761,view,2025-10-02 07:36:27,mobile,search,5cbdb198-165
947,768,view,2025-10-02 22:41:30,mobile,social,11d01197-257
948,783,view,2025-10-02 01:50:30,desktop,search,52b37626-994
949,785,view,2025-10-02 12:04:21,desktop,social,18406c19-d41
950,791,view,2025-10-02 22:18:34,mobile,search,54c8798d-c88
951,793,view,2025-10-02 12:18:13,desktop,search,813a0bfc-579
952,794,view,2025-10-02 06:24:30,mobile,search,0239521e-6e4
953,795,view,2025-10-02 03:43:36,desktop,referral,6cc83a86-ab0
954,805,view,2025-10-02 02:23:49,mobile,direct,42b76e01-7f6
955,806,view,2025-10-02 17:37:24,desktop,direct,f542a009-289
956,822,view,2025-10-02 02:19:20,desktop,search,370ac91f-933
957,824,view,2025-10-02 03:20:11,mobile,referral,749df4a1-b58
958,832,view,2025-10-02 11:18:41,mobile,referral,7ed5cf92-c9d
959,833,view,2025-10-02 10:01:09,tablet,search,0e383d90-1f8
960,834,view,2025-10-02 14:47:50,mobile,search,21515525-943
961,844,view,2025-10-02 03:07:07,desktop,search,913a9e0c-f8c
962,845,view,2025-10-02 10:59:47,tablet,search,cb4ddd79-742
963,846,view,2025-10-02 17:08:40,mobile,search,3ad4449a-677
964,848,view,2025-10-02 12:22:30,desktop,email,77cae6a9-670
965,851,view,2025-10-02 18:58:25,tablet,social,75ec0b6c-04c
966,854,view,2025-10-02 21:07:08,desktop,search,cce08b5e-b2c
967,876,view,2025-10-02 14:54:11,mobile,search,4c82a1f2-5ae
968,879,view,2025-10-02 14:15:32,mobile,search,5f4662f2-247
969,882,view,2025-10-02 19:08:01,mobile,search,2b773b05-e15
970,893,view,2025-10-02 18:56:41,desktop,search,b76037da-1a4
971,914,view,2025-10-02 06:53:27,desktop,direct,27185835-1fb
972,922,view,2025-10-02 12:05:52,desktop,direct,2b205650-1fb
973,924,view,2025-10-02 21:38:22,mobile,search,c0bc128e-506
974,932,view,2025-10-02 20:47:41,mobile,social,d5f51aba-5a1
975,935,view,2025-10-02 19:42:56,desktop,direct,5dc1de35-2d8
976,942,view,2025-10-02 15:55:00,desktop,search,5f51e560-cf2
977,953,view,2025-10-02 07:29:11,desktop,search,510734cb-d67
978,954,view,2025-10-02 05:37:44,desktop,direct,29ec5f92-66a
979,958,view,2025-10-02 05:18:41,desktop,referral,42775994-545
980,964,view,2025-10-02 23:25:51,desktop,email,9d2465ab-4ad
981,965,view,2025-10-02 14:02:19,desktop,direct,90d0f45c-24c
982,966,view,2025-10-02 08:25:11,mobile,social,64502a79-e68
983,968,view,2025-10-02 11:46:37,desktop,search,bf36a67d-ef8
984,973,view,2025-10-02 05:29:09,desktop,referral,94b08f42-f84
985,976,view,2025-10-02 08:06:58,mobile,search,6a1f5d44-0d5
986,983,view,2025-10-02 22:31:09,mobile,direct,ebb0a1b6-c54
987,985,view,2025-10-02 14:19:51,mobile,search,4c4b643a-c20
988,996,view,2025-10-02 12:15:33,mobile,social,d683bc41-6e6
989,999,view,2025-10-02 12:27:47,mobile,direct,5766255c-994
990,1000,view,2025-10-02 00:21:56,mobile,social,722abdb2-b12
991,1001,view,2025-10-02 10:32:52,mobile,direct,a4a8e827-c5f
992,1014,view,2025-10-02 21:57:28,mobile,email,d38da02e-ff3
993,1015,view,2025-10-02 18:23:40,desktop,direct,6848cc4e-2ad
994,1020,view,2025-10-02 21:27:51,mobile,email,ba523c71-803
995,1021,view,2025-10-02 11:50:35,mobile,search,3b849f1a-9d3
996,1022,view,2025-10-02 14:14:25,mobile,search,a41c4dc9-231
997,1032,view,2025-10-02 13:55:09,mobile,referral,b008254b-a14
998,1033,view,2025-10-02 13:33:17,mobile,referral,55030459-490
999,1034,view,2025-10-02 02:14:39,desktop,search,33de5b27-3c3
1000,1035,view,2025-10-02 16:54:47,desktop,direct,5b38624f-86c
1001,1044,view,2025-10-02 06:13:32,mobile,search,609a7964-691
1002,1050,view,2025-10-02 09:57:42,mobile,search,df0a62e2-3c4
1003,1051,view,2025-10-02 23:32:07,mobile,search,70c90502-564
1004,1055,view,2025-10-02 04:07:01,tablet,search,1d31e1b4-c9e
1005,1063,view,2025-10-02 20:18:38,tablet,direct,fc5c1c49-445
1006,1064,view,2025-10-02 20:42:28,mobile,social,e7320336-7af
1007,1072,view,2025-10-02 09:20:55,desktop,social,ad505a35-124
1008,1077,view,2025-10-02 12:24:48,desktop,direct,ea72e266-017
1009,1091,view,2025-10-02 15:09:36,desktop,search,f265c844-6ec
1010,1096,view,2025-10-02 22:14:26,desktop,search,0faf0fbf-a5e
1011,1098,view,2025-10-02 23:51:53,tablet,social,919b68cb-afb
1012,1102,view,2025-10-02 14:30:36,mobile,direct,4047aeee-77a
1013,1105,view,2025-10-02 12:33:41,desktop,search,9483ed42-9e9
1014,1107,view,2025-10-02 23:51:56,desktop,search,91def8df-997
1015,1111,view,2025-10-02 18:21:32,desktop,search,cb198e48-3b6
1016,1121,view,2025-10-02 15:07:25,desktop,social,684a1cee-8d9
1017,1122,view,2025-10-02 02:28:20,mobile,social,f755df63-303
1018,1124,view,2025-10-02 09:18:05,mobile,direct,3f0a9130-9af
1019,1125,view,2025-10-02 03:51:31,mobile,search,5dd6223e-243
1020,1126,view,2025-10-02 04:10:14,mobile,referral,f8698bed-a10
1021,1134,view,2025-10-02 20:01:23,mobile,direct,b8b46c62-9f8
1022,1135,view,2025-10-02 10:32:44,tablet,email,84e683ef-760
1023,1136,view,2025-10-02 14:12:51,mobile,social,58d34e8c-167
1024,1137,view,2025-10-02 12:25:39,desktop,social,6601147a-d48
1025,1147,view,2025-10-02 23:49:59,mobile,search,4bf9e3d7-c6d
1026,1150,view,2025-10-02 23:34:16,desktop,search,b7feb329-79f
1027,1151,view,2025-10-02 12:02:54,mobile,email,a53a18b1-864
1028,1155,view,2025-10-02 10:57:39,desktop,search,d8bf43c3-957
1029,1159,view,2025-10-02 01:57:25,mobile,direct,dc05eac7-b0f
1030,1169,view,2025-10-02 12:00:55,mobile,search,03b2c245-6fd
1031,1184,view,2025-10-02 14:26:05,desktop,direct,1ed856b7-6c4
1032,1188,view,2025-10-02 00:20:37,mobile,social,ffa1b676-fc2
1033,1195,view,2025-10-02 14:29:55,desktop,search,27a42514-b39
1034,1197,view,2025-10-02 10:05:26,desktop,email,94947cab-277
1035,1202,view,2025-10-02 01:28:13,tablet,social,b0d35296-aa4
1036,1204,view,2025-10-02 07:01:14,desktop,direct,31c15714-55a
1037,1205,view,2025-10-02 05:20:37,tablet,search,9b5ee947-f59
1038,1207,view,2025-10-02 21:45:47,desktop,social,3200c73e-24e
1039,1210,view,2025-10-02 05:03:49,mobile,search,5a20fddb-61f
1040,1211,view,2025-10-02 21:54:07,mobile,referral,43c03754-644
1041,1228,view,2025-10-02 15:45:18,mobile,social,cdfee275-b15
1042,1232,view,2025-10-02 19:05:18,mobile,direct,e29dc014-b9b
1043,1234,view,2025-10-02 13:46:55,mobile,email,047cdafc-453
1044,1237,view,2025-10-02 19:48:16,mobile,direct,a76a1373-46d
1045,1247,view,2025-10-02 20:13:16,desktop,direct,7a5acbb1-e16
1046,1256,view,2025-10-02 00:31:55,mobile,social,53b8f8a5-3b3
1047,1262,view,2025-10-02 20:44:11,mobile,email,af6f9cc2-778
1048,1268,view,2025-10-02 14:39:34,desktop,search,0450471b-845
1049,1277,view,2025-10-02 01:57:56,desktop,search,21b0d043-34e
1050,1285,view,2025-10-02 22:19:10,tablet,search,06faaf8c-9dd
1051,1287,view,2025-10-02 09:11:23,desktop,search,f8856de0-c9e
1052,1289,view,2025-10-02 14:58:38,mobile,search,f7274103-fe2
1053,1291,view,2025-10-02 01:19:53,mobile,direct,1b984190-68b
1054,1298,view,2025-10-02 14:02:08,mobile,search,3391f3cb-115
1055,1307,view,2025-10-02 18:33:18,mobile,email,8e382f8a-e22
1056,1309,view,2025-10-02 02:35:19,mobile,search,bc3873fe-9cd
1057,1317,view,2025-10-02 03:39:54,tablet,direct,204c7490-6d2
1058,1320,view,2025-10-02 05:21:49,mobile,social,3d8745aa-886
1059,1337,view,2025-10-02 16:13:16,mobile,social,e7504d71-801
1060,1340,view,2025-10-02 07:29:58,mobile,referral,cecac43f-82b
1061,1356,view,2025-10-02 00:57:48,desktop,direct,e03df44f-c0b
1062,1364,view,2025-10-02 03:30:51,mobile,direct,d43bc0b0-14e
1063,1366,view,2025-10-02 05:40:05,mobile,search,7c7f6fc7-c52
1064,1370,view,2025-10-02 04:01:22,mobile,search,65772b49-534
1065,1383,view,2025-10-02 01:13:29,mobile,search,e2664d63-aea
1066,1386,view,2025-10-02 18:21:23,mobile,search,aee3f8e2-1ed
1067,1394,view,2025-10-02 23:44:03,mobile,direct,f5eed845-1a5
1068,1405,view,2025-10-02 06:30:26,mobile,search,54371d5a-17d
1069,1407,view,2025-10-02 15:12:37,desktop,search,7eb5062f-48c
1070,1434,view,2025-10-02 04:00:36,mobile,search,5afa0d72-e14
1071,1469,view,2025-10-02 04:34:50,desktop,search,3a6c0c34-ea7
1072,1471,view,2025-10-02 14:28:56,mobile,search,0659b09f-662
1073,1477,view,2025-10-02 08:02:42,mobile,search,585a7f7d-baa
1074,1479,view,2025-10-02 08:08:08,mobile,search,382fee70-c33
1075,1480,view,2025-10-02 06:10:36,mobile,search,7bca192b-b21
1076,1486,view,2025-10-02 04:08:43,mobile,direct,b56ab9e9-905
1077,1488,view,2025-10-02 18:33:06,mobile,search,fbb66455-544
1078,1490,view,2025-10-02 15:31:31,desktop,email,c5d3c838-c21
1079,1501,view,2025-10-02 03:41:04,desktop,search,db2ef947-570
1080,1506,view,2025-10-02 18:39:07,desktop,direct,85685e7b-bb5
1081,1514,view,2025-10-02 02:12:08,mobile,referral,e43832b2-4eb
1082,1516,view,2025-10-02 09:35:58,desktop,direct,13c2333c-fe4
1083,1520,view,2025-10-02 15:39:29,mobile,direct,8062292b-3f6
1084,1526,view,2025-10-02 18:26:43,desktop,search,eff10ef1-29b
1085,1536,view,2025-10-02 12:33:33,mobile,social,fda9389a-01c
1086,1537,view,2025-10-02 01:03:36,mobile,search,d9e152ad-d05
1087,1540,view,2025-10-02 09:58:36,desktop,search,a51e2091-21f
1088,1541,view,2025-10-02 13:17:18,mobile,search,bb661a27-5ab
1089,1549,view,2025-10-02 03:12:53,mobile,direct,63f7040c-32e
1090,1553,view,2025-10-02 12:02:14,mobile,search,cd07eea0-274
1091,1564,view,2025-10-02 23:27:55,mobile,social,0e4e259d-fa4
1092,1567,view,2025-10-02 18:09:24,tablet,search,8b7303de-645
1093,1574,view,2025-10-02 03:39:17,mobile,direct,5c1c5c79-36a
1094,1582,view,2025-10-02 02:35:22,tablet,direct,5972d777-58e
1095,1593,view,2025-10-02 00:41:22,mobile,search,a034062e-0b9
1096,1608,view,2025-10-02 09:57:47,mobile,social,d3f7e451-fde
1097,1609,view,2025-10-02 22:00:11,desktop,search,fdd1db13-fa4
1098,1623,view,2025-10-02 21:27:51,mobile,search,9fd812a8-ef2
1099,1626,view,2025-10-02 22:03:06,mobile,direct,2a7e4a65-f92
1100,1630,view,2025-10-02 01:52:12,mobile,search,69ea4609-8b1
1101,1643,view,2025-10-02 11:19:13,mobile,direct,44715018-ace
1102,1667,view,2025-10-02 09:33:42,desktop,social,be53640b-33f
1103,1670,view,2025-10-02 21:22:44,desktop,search,5a2f7acc-089
1104,1673,view,2025-10-02 15:38:04,desktop,social,0d903bc1-bc4
1105,1681,view,2025-10-02 03:08:31,desktop,social,8a22c333-a29
1106,1684,view,2025-10-02 19:14:29,mobile,social,12b8e57e-08c
1107,1692,view,2025-10-02 10:59:39,mobile,search,87675c75-432
1108,1697,view,2025-10-02 20:31:18,desktop,direct,50fe3c71-8e9
1109,1699,view,2025-10-02 21:06:40,tablet,referral,67cfaedc-277
1110,1700,view,2025-10-02 13:28:34,mobile,social,9c48be18-ad1
1111,1702,view,2025-10-02 12:35:11,mobile,social,59c5eff0-c95
1112,1703,view,2025-10-02 02:51:40,mobile,direct,3e4b1863-718
1113,1705,view,2025-10-02 18:09:35,mobile,search,5bd188b0-6ae
1114,1706,view,2025-10-02 09:36:03,mobile,social,224e4443-ffe
1115,1707,view,2025-10-02 13:36:00,mobile,direct,9da686ab-984
1116,1713,view,2025-10-02 22:00:44,mobile,search,107ab77e-33f
1117,1714,view,2025-10-02 07:48:10,desktop,search,99244c2e-1eb
1118,1720,view,2025-10-02 04:32:08,desktop,direct,d653dfbd-785
1119,1733,view,2025-10-02 07:24:14,tablet,direct,043aecca-128
1120,1735,view,2025-10-02 01:43:34,mobile,search,f44d570e-394
1121,1739,view,2025-10-02 16:02:20,mobile,direct,72442154-1a2
1122,1747,view,2025-10-02 18:02:29,mobile,search,9a50bdcb-620
1123,1749,view,2025-10-02 10:48:33,mobile,direct,3c8fa1dd-e62
1124,1751,view,2025-10-02 07:39:12,mobile,direct,9089b068-bbd
1125,1756,view,2025-10-02 09:49:37,desktop,email,92fd4be5-8af
1126,1768,view,2025-10-02 07:08:54,mobile,search,adf560ec-e12
1127,1778,view,2025-10-02 05:10:10,tablet,search,e0e9a79e-37a
1128,1779,view,2025-10-02 16:00:07,desktop,social,63dc1e2a-6bf
1129,1801,view,2025-10-02 21:59:18,desktop,email,33e29d03-2fe
1130,1802,view,2025-10-02 08:01:15,desktop,direct,3c925b42-3f6
1131,1808,view,2025-10-02 15:18:02,mobile,search,e923fe93-72b
1132,1815,view,2025-10-02 06:27:06,desktop,search,2d097a59-98d
1133,1816,view,2025-10-02 07:41:17,mobile,search,fc5b16d3-dfc
1134,1827,view,2025-10-02 02:51:38,desktop,social,34a3a065-18a
1135,1829,view,2025-10-02 09:57:28,mobile,referral,161ac36a-3f9
1136,1837,view,2025-10-02 17:40:54,mobile,referral,e382c356-4cf
1137,1846,view,2025-10-02 04:55:44,mobile,direct,23450963-2fe
1138,1847,view,2025-10-02 06:30:34,mobile,direct,9ed46b1f-09c
1139,1851,view,2025-10-02 13:20:01,mobile,referral,1d565bcb-ad6
1140,1857,view,2025-10-02 18:41:02,mobile,search,19d1fb86-ec1
1141,1861,view,2025-10-02 16:33:53,desktop,direct,971b4de0-f4a
1142,1865,view,2025-10-02 13:35:17,mobile,social,6e567313-552
1143,1866,view,2025-10-02 22:10:04,mobile,search,162c626e-41b
1144,1867,view,2025-10-02 12:59:05,mobile,direct,c72ac45e-9fe
1145,1869,view,2025-10-02 00:15:07,mobile,email,0655499b-183
1146,1871,view,2025-10-02 16:16:42,mobile,direct,b38da970-4e4
1147,1873,view,2025-10-02 03:49:24,desktop,direct,dcc2b195-f9a
1148,1878,view,2025-10-02 06:46:49,mobile,direct,613dc43a-6e7
1149,1881,view,2025-10-02 02:19:50,mobile,search,84a1b480-0bc
1150,1883,view,2025-10-02 08:22:52,mobile,direct,fb90baa9-497
1151,1888,view,2025-10-02 11:15:42,mobile,search,f64d9946-b01
1152,1890,view,2025-10-02 13:08:44,mobile,search,e53af0b6-902
1153,1892,view,2025-10-02 13:23:16,desktop,email,e019715f-bc0
1154,1904,view,2025-10-02 19:08:21,mobile,direct,b368f92b-0f3
1155,1906,view,2025-10-02 07:10:36,mobile,social,b2abfb0e-8fe
1156,1911,view,2025-10-02 06:01:03,desktop,direct,98262d5c-7f9
1157,1914,view,2025-10-02 01:39:11,mobile,search,c39c8afb-a36
1158,1918,view,2025-10-02 04:12:55,desktop,search,ffcfa3b2-2dd
1159,1923,view,2025-10-02 03:03:47,mobile,direct,b9dd6728-541
1160,1926,view,2025-10-02 21:00:30,mobile,social,296d34f9-d8a
1161,1938,view,2025-10-02 03:22:47,desktop,direct,266323ee-5de
1162,1940,view,2025-10-02 20:38:25,mobile,direct,67b1874e-41a
1163,1941,view,2025-10-02 06:24:20,desktop,search,2e72f0b2-d11
1164,1954,view,2025-10-02 18:29:16,mobile,search,271aff08-8bd
1165,1970,view,2025-10-02 21:29:41,mobile,direct,44935b87-72a
1166,1971,view,2025-10-02 02:54:45,desktop,direct,6976ee8a-b60
1167,1975,view,2025-10-02 20:24:10,desktop,direct,a9f2ef68-dd2
1168,1976,view,2025-10-02 02:26:42,mobile,search,d6c7f9e7-4d4
1169,1984,view,2025-10-02 09:15:14,desktop,search,1ad4cc5b-6fc
1170,1985,view,2025-10-02 13:24:58,mobile,direct,35206200-b07
1171,1986,view,2025-10-02 05:26:05,mobile,direct,4792401c-45f
1172,1989,view,2025-10-02 12:17:13,mobile,search,0cbc1eb1-e18
1173,1996,view,2025-10-02 23:51:47,mobile,social,b2888ab0-af5
1174,2013,view,2025-10-02 13:26:24,desktop,social,86d4be0b-75b
1175,2014,view,2025-10-02 14:34:45,mobile,email,9a39c6aa-f5d
1176,2018,view,2025-10-02 23:31:00,mobile,direct,8df0c04a-d74
1177,2022,view,2025-10-02 21:44:13,desktop,referral,a5173d75-271
1178,2029,view,2025-10-02 17:29:30,mobile,search,d99f6dff-61e
1179,2030,view,2025-10-02 10:27:49,mobile,referral,f7d4e3d0-c5d
1180,2031,view,2025-10-02 07:17:52,mobile,direct,d04ec804-0c2
1181,2039,view,2025-10-02 03:17:22,mobile,search,6cfe5134-532
1182,2044,view,2025-10-02 17:48:19,desktop,search,61f336a0-9be
1183,2049,view,2025-10-02 00:34:42,mobile,search,c458a8a5-bf4
1184,2055,view,2025-10-02 14:56:44,mobile,email,bc12125f-036
1185,2074,view,2025-10-02 07:17:41,desktop,social,8a818bf0-f19
1186,2075,view,2025-10-02 02:43:15,mobile,referral,fc589644-c0b
1187,2110,view,2025-10-02 12:35:09,mobile,search,5889163e-aae
1188,2114,view,2025-10-02 17:04:16,desktop,search,1e8b9f85-f38
1189,2117,view,2025-10-02 05:36:20,mobile,direct,13650926-d38
1190,2118,view,2025-10-02 17:34:48,mobile,referral,0614e09b-5b1
1191,2119,view,2025-10-02 12:52:15,mobile,search,da86343b-ede
1192,2121,view,2025-10-02 09:14:28,mobile,social,ca600ef2-83a
1193,2127,view,2025-10-02 18:29:11,mobile,search,f68bcf99-dd5
1194,2132,view,2025-10-02 06:48:09,mobile,search,26071a2b-a1f
1195,2135,view,2025-10-02 16:29:58,desktop,referral,6fa7dd7e-c40
1196,2141,view,2025-10-02 15:07:50,mobile,direct,40c946b6-8b1
1197,2144,view,2025-10-02 21:30:02,mobile,search,b22a5c43-aa2
1198,2148,view,2025-10-02 22:26:48,desktop,direct,fb158fd3-6ff
1199,2155,view,2025-10-02 08:56:01,mobile,social,95db3ea8-c45
1200,2166,view,2025-10-02 18:47:15,desktop,direct,604bb3c2-557
